meredith-blake,0,4
alexandra-pollard,0,4
diana-su,0.25,4
gillie-collins,0,4
julia-black,0,4
john-tones,0,4
jason-rhode,0.5,4
andros-pineda,0.25,4
cricket-epstein,0,4
mike-laws,0.4375,4
kelli-weston,0.5,4
tristram-fane-saunders,0.125,4
michael-king,0.3125,4
toussaint-egan,0.0625,4
victoria-mcnally,0.625,4
stuart-heritage,0.625,4
jesse-schedeen,0.5625,4
amy-zimmerman,0,4
felipe-vicente,0.25,4
trisha-brown,0.625,4
sophie-wyatt,0.125,4
jeanmarie-tan,0.5,4
kristin-finan,0.1875,4
darian-lusk,0.3125,4
gem-seddon,0.375,4
kyndal-wilson,0.625,4
kalyn-corrigan,0.25,4
tom-eames,0.5,4
bryan-rolli,0.3125,4
nijla-mumin-19766,0.625,4
justin-charity,0.5625,4
david-walters,0.1875,4
vivian-kane,0.1875,4
brooke-cain,0,4
jo-bradley,0.5,4
steve-johnson,0.0625,4
kelly-lawler,0,4
huw-fullerton,0,4
david-segal,0,4
lindsay-zoladz,0,4
james-parker,0.0625,4
katherine-murray,0,4
nick-vadala,0.5,4
lucy-mangan,0.0625,4
adam-chapman,0,4
alexander-nazaryan,0.0625,4
mark-allison,0,4
jake-kring-schreifels,0.5625,4
natalie-zutter,0.5,4
jose-c-donayre-guerrero,0.3125,4
curt-wagner,0.4375,4
gabriela-helfet,0.625,4
matthew-taylor,0,4
jimmy-nsubuga,0.5,4
dr-baker,0.875,4
lee-ashworth,0.25,4
kayla-kumari-upadhyaya,0.1875,4
josh-sorokach,0,4
katharine-trendacosta,0.25,4
kristen-oneal,0,4
devika-girish,0,4
isabella-biedenharn,0.375,4
shauna-fox,0.0625,4
bindu-rai,0.0625,4
courteney-tan,0.625,4
ben-pearson,0,4
manon-de-reeper,0.875,4
chris-morgan,0.125,4
robert-rorke,0.0625,4
karl-puschmann,0,4
juliana-rasul,0,4
joe-blessing,0.5,4
richard-godwin,0.25,4
shingai-darangwa,0.0625,4
julia-raeside,0.25,4
adrian-carande,0.3125,4
jose-felipe-coria,0.5,4
frazier-moore,0,4
aaron-riccio,0,4
michael-hogan,0,4
robert-evers,0,4
catherine-pearson,0,4
elisenda-n-frisach,0.375,4
greg-dolgopolov,0.375,4
greg-kot,0.3125,4
juan-jose-beteta,0.25,4
gareth-evans,0.0625,4
jean-westmoore,0.375,4
chris-ball,0.625,4
lauren-le-vine,0.25,4
laura-kenna,0.375,4
kevin-lincoln,0.5,4
frannie-ucciferri,0,4
kevin-yeoman,0.25,4
christina-kuntz,0.375,4
brandon-nowalk,0.5,4
laura-bogart,0.25,4
brett-pardy,0.125,4
aj-caulfield,0,5
graeme-virtue,0,5
gemma-pecorini-goodall,0,5
james-bartlett,0,5
joyce-millman,0,5
henry-heffer,0.15625,5
megan-nash,0.0625,5
eric-deggans,0,5
paula-mejia,0,5
liam-macleod,0.09375,5
raju-mudhar,0,5
amy-bowker,0,5
andrew-blackie,0,5
marc-snetiker,0.03125,5
melanis-tai,0.8125,5
willow-maclay,0.25,5
harry-kloman,0.15625,5
jesse-david-fox,0.5,5
durga-chew-bose,0.03125,5
jake-nevins,0,5
david-oppedisano,0.25,5
justine-smith,0.8125,5
caroline-cao,0,5
eloise-ross,0,5
jonathan-victory,0,5
ian-white,0.28125,5
jonita-davis,0.09375,5
elaine-lee,0.5625,5
brianna-wellen,0.9375,5
nigel-watson,0.4375,5
nick-venable,0.40625,5
jenni-moore,0,5
june-thomas,0.03125,5
eve-watling,0.3125,5
nick-reilly,0.125,5
icnitl-y-garcia,0,5
leor-galil,0.0625,5
dennis-perkins,0.375,5
vicki-hyman,0,5
manuel-betancourt,0.25,5
josh-howey,0.625,5
sarah-kent,0.0625,5
kieran-fisher,0.28125,5
michelle-jaworski,0,5
suzette-smith,0.15625,5
gwen-ihnat,0.625,5
martin-knelman,0,5
jeff-jensen,0.5,5
matt-donnelly,0.375,5
liz-shannon-miller,0.125,5
sam-ashurst,0.09375,5
jd-gillam,0.28125,5
trent-wilkie,0.25,5
carol-midgley,0.65625,5
anne-t-donahue,0.0625,5
emma-jones,0.125,5
vesper-arnett,0,5
matthew-st-clair,0,5
david-griffin,0.65625,5
jenny-nulf,0.125,5
r-mitchell-miller,0.5625,5
hugo-maguey,0.125,5
danette-chavez,0,5
jose-luis-forte,0.125,5
tansy-gardam,0,5
brian-lynch,0.28125,5
shane-ryan,0.53125,5
patti-greco,0.875,5
claudia-bauer,0.5,5
louise-busfield,0,5
louis-wise,0.125,5
sydney-brownstone,0.5625,5
yolanda-machado,0.09375,5
bethany-jean-clement,0.25,5
lena-wilson,0.09375,5
christopher-stevens,0.09375,5
sean-gilman,0.625,5
rebecca-liu,0.03125,5
ren-jender,0.5,6
davette-see,0.015625,6
brad-mariano,0.5,6
ian-sandwell,0.265625,6
graham-techler,0.578125,6
wayne-alan-brenner,0.140625,6
maria-m-delgado,0,6
jessica-ellicott,0,6
dustin-krcatovich,0.140625,6
marty-brown,0.0625,6
tony-sokol,0.8125,6
alicia-cohn,0,6
jack-shepherd,0,6
meghan-okeefe,0.015625,6
zosia-bielski,0.078125,6
liam-nicholls,0.265625,6
helen-herimbi,0.0625,6
chris-barton,0.078125,6
akemi-aiello,0.125,6
mark-matousek,0.71875,6
jon-towlson,0.0625,6
bruce-andriatch,0.1875,6
claudia-connell,0.609375,6
anjali-raguraman,0.125,6
elisabeth-vincentelli,0.5,6
n-a-cordova,0.3125,6
tanner-tafelski,0,6
ruth-brown,0.03125,6
spencer-coile,0.171875,6
andrew-winter,0.125,6
jada-yuan,0.03125,6
jonathan-stevenson,0.015625,6
nguyen-le,0.125,6
josh-kurp,0.03125,6
george-simpson,0,6
mikael-wood,0.359375,6
matilda-dixon-smith,0.53125,6
kaila-hale-stern,0.359375,6
chelsea-tatham,0.53125,6
lauren-burgess,0,6
ross-miller,0.5,6
kwame-opam,0.03125,6
alexandra-hepworth,0.328125,6
brad-gullickson,0.640625,6
cathy-butler,0.1875,6
hayden-mears,0.0625,6
tommy-cook,0.1875,6
marilyn-ferdinand,0.53125,6
matt-cohen-18843,0,6
joshua-alston,0.328125,6
zoe-hewitt,0.515625,6
alicia-lutes,0.015625,6
stefan-kyriazis,0.5,6
josefina-sartora,0.015625,6
niall-mcardle,0.5,6
naman-ramachandran,0.125,6
phoebe-chen,0.53125,6
eric-joseph,0.125,6
sean-ogrady,0.484375,6
sharon-eberson,0.03125,6
tom-crowley,0.15625,6
nagarjuna-rao,0.09375,6
katy-waldman,0.203125,6
javier-h-estrada,0.0625,6
alex-godfrey,0.015625,6
laura-emerick,0,6
martin-dunphy,0,6
brian-donaldson,0.296875,6
dawn-burkes,0.71875,6
mary-oconnor,0.09375,6
luis-caviaro,0.125,6
george-sully,0.0625,6
anthony-breznican,0.5,6
george-fenwick,0.015625,6
austin-williams,0.265625,6
jaime-pena,0.5,6
joseph-hernandez,0.15625,6
hal-boedeker,0.25,6
miranda-sanchez,0.1875,6
ryan-swen,0.75,7
sam-wollaston,0.015625,7
jana-monji,0,7
adam-starkey,0.578125,7
dave-trumbore,0.34375,7
ella-kemp,0.8125,7
james-hanton,0.84375,7
mark-monahan,0,7
ellen-brait,0.015625,7
princess-weekes,0.7578125,7
joshua-speiser,0.25,7
scott-wampler,0,7
sridhar-adivi,0.6640625,7
steve-obrien,0.078125,7
jacob-stolworthy,0.1328125,7
bill-odriscoll,0.03125,7
rachel-cooke,0.0390625,7
chris-schulz,0,7
miguel-ravelo,0.0078125,7
kristen-page-kirby,0.796875,7
elizabeth-kiefer,0,7
david-bernal,0.046875,7
alicia-adejobi,0.015625,7
drew-grant,0.03125,7
adrian-monserrat,0,7
spencer-kornhaber,0.0625,7
dana-schwartz,0,7
eli-goldfarb,0.671875,7
andrew-osborne,0.25,7
caroline-siede,0.765625,7
gonzalo-hernandez-espinosa,0.1328125,7
sophia-cowley,0.3125,7
scott-davis,0.34375,7
jeff-reed,0,7
andre-teh,0.171875,7
katy-hayes,0.2109375,7
brian-o-tiomain,0.5,7
craig-williams,0,7
rebecca-tucker,0.125,7
tyler-christian,0,7
jenny-feniak,0,7
steve-heisler,0.5078125,7
benjamin-rabinovich,0.03125,7
blair-marnell,0.6875,7
paul-farren,0.25,7
jessi-cape,0.5234375,7
murray-whyte,0.25,7
megan-moffat,0.0078125,7
luis-gamboa,0.5,7
rebecca-addison,0,7
timothy-e-raw,0.0703125,7
arianna-davis,0.015625,7
kyle-kohner,0.0078125,7
tufayel-ahmed,0,7
pamela-hutchinson,0,7
matthew-roe,0.625,7
michael-agresta,0.171875,7
alison-herman,0,7
erik-adams,0.03125,7
kyle-aaronson,0.125,8
joule-zelman,0.25,8
susan-kemp,0.0078125,8
leah-garchik,0.3125,8
jordan-crucchiola,0.984375,8
grant-jonsson,0.5625,8
michael-brooke,0,8
andy-chen,0.765625,8
chuck-barney,0.78125,8
damian-moreno,0.4609375,8
terri-white,0,8
lawrence-garcia,0.1875,8
keisha-hatchett,0.00390625,8
jenny-nixon,0.35546875,8
aurelie-godet,0.67578125,8
jack-sargeant,0.578125,8
dan-gunderman,0.125,8
adam-dileo,0.8203125,8
jessica-mansfield,0.80078125,8
jonathan-l-fischer,0,8
jonah-jeng,0.75,8
robert-ham,0,8
vanessa-h-larson,0.546875,8
arantxa-luna,0.2890625,8
brad-newsome,0.3203125,8
mack-rawden,0.75,8
taylor-antrim,0,8
neal-justin,0.0546875,8
jason-newman,0.8203125,8
siena-yates,0.54296875,8
ali-arikan,0,8
brian-welk,0.26171875,8
joseph-falcone,0,8
alison-de-souza,0.76171875,8
marc-ciafardini,0.5,8
pat-stacey,0.07421875,8
ch-newell,0.376953125,9
malik-adan,0.525390625,9
marisa-mirabal,0.8203125,9
gemma-creagh,0.53125,9
julia-smith,0.03515625,9
paula-vazquez-prieto,0.5,9
amy-amatangelo,0.0546875,9
virat-nehru,0.0390625,9
samfrey-tan,0.5,9
molly-haskell,0.015625,9
owen-richards,0,9
thirza-wakefield,0.28125,9
lochley-shaddock,0.0078125,9
nathan-mcvay,0,9
marco-cubillo,0.32421875,9
patrick-cooley,0.3125,9
tom-charles,0.546875,9
catherine-wheatley,0.03125,9
laura-birnbaum,0,9
sean-oneal,0.5078125,9
meg-watson,0.21875,9
cj-prince,0.923828125,9
tyler-carlsen,0.50390625,9
mauricio-munoz,0.3203125,9
margaret-lyons,0.2578125,9
nicole-villalpando,0.333984375,9
paul-eksteen,0.99609375,9
hamish-macbain,0.1640625,9
maria-vultaggio,0.80078125,9
joshua-yehl,0.751953125,9
zachary-kennedy,0.08203125,9
jamie-righetti,0.125,9
iquo-b-essien,0.865234375,9
rich-smith,0.578125,9
lasyapriya-sundaram,0,9
daniel-palmer,0,9
loretta-goff,0.953125,9
pamela-pianezza,0.7578125,9
leonardo-goi,0.3046875,9
paul-risker,0.06640625,9
alice-murray,0.267578125,9
albert-williams,0.001953125,9
glenn-gamboa,0.072265625,9
cheryl-eddy,0.125,9
wm-steven-humphrey,0.69140625,9
melissa-leon,0,10
troy-patterson,0.099609375,10
alexander-miller,0.765625,10
